Date,Total Snow,Daily Delta,Min,Max,Mean
2015-03-21,292.0,7.0,-0.9,6.0,1.0217391304347827
2015-03-22,296.0,4.0,-4.5,5.3,-0.7347826086956522
2015-03-23,300.0,4.0,-2.8,5.3,0.3695652173913043
2015-03-24,296.0,-4.0,-5.0,7.0,-0.9347826086956522
2015-03-25,293.0,-3.0,-0.5,7.0,1.6782608695652175
2015-03-26,300.0,7.0,2.7,9.2,5.256521739130434
2015-03-27,286.0,-14.0,3.7,7.3,6.278260869565218
2015-03-28,263.0,-23.0,0.0,5.2,1.9565217391304348
2015-03-29,278.0,15.0,0.3,4.7,1.3043478260869565
2015-03-30,288.0,10.0,0.1,3.6,1.9
2015-03-31,292.0,4.0,-1.5,4.9,0.8347826086956522
2015-04-01,287.0,-5.0,-4.1,5.0,-1.0826086956521739
2015-04-02,284.0,-3.0,-6.7,3.1,-2.465217391304348
2015-04-03,290.0,6.0,-2.1,4.3,-0.2956521739130435
2015-04-04,288.0,-2.0,-4.2,2.7,-1.0347826086956522
2015-04-05,288.0,0.0,-6.4,6.7,-1.682608695652174
2015-04-06,281.0,-7.0,-6.6,6.7,-1.5391304347826087
2015-04-07,266.0,-15.0,-7.3,7.7,-1.0130434782608695
2015-04-08,263.0,-3.0,-7.3,8.4,-1.0434782608695652
2015-04-09,262.0,-1.0,-3.9,8.5,0.9304347826086956
2015-04-10,269.0,7.0,-0.1,3.9,1.9826086956521738
2015-04-11,269.0,0.0,-4.7,0.3,-2.4956521739130433
2015-04-12,267.0,-2.0,-4.8,1.6,-2.621739130434783
2015-04-13,293.0,26.0,-2.4,0.2,-1.3695652173913044
2015-04-14,278.0,-15.0,-6.4,2.9,-2.230434782608696
2015-04-15,275.0,-3.0,-2.7,4.5,-0.5304347826086957
2015-04-16,285.0,10.0,1.7,10.3,4.339130434782609
2015-04-17,282.0,-3.0,1.8,8.6,4.504347826086956
2015-04-18,281.0,-1.0,-4.9,11.8,1.1260869565217393
2015-04-19,289.0,8.0,-2.3,15.1,3.982608695652174
2015-04-20,290.0,1.0,-0.6,15.4,5.734782608695652
2015-04-21,288.0,-2.0,2.9,9.6,5.978260869565218
2015-04-22,281.0,-7.0,-3.9,4.4,0.11739130434782609
2015-04-23,287.0,6.0,-3.2,3.2,-0.4956521739130435
2015-04-24,285.0,-2.0,-4.5,4.3,-1.0956521739130434
2015-04-25,278.0,-7.0,-3.0,7.4,0.591304347826087
2015-04-26,275.0,-3.0,-1.6,5.3,1.5956521739130436
2015-04-27,274.0,-1.0,2.7,9.3,5.621739130434783
2015-04-28,242.0,-32.0,1.2,10.6,7.073913043478261
2015-04-29,217.0,-25.0,-1.0,4.8,1.2695652173913043
2015-04-30,213.0,-4.0,0.7,5.1,2.247826086956522
2015-05-01,202.0,-11.0,0.4,6.1,2.6956521739130435
2015-05-02,184.0,-18.0,-3.0,7.0,1.3695652173913044
2015-05-03,183.0,-1.0,-4.8,10.5,1.182608695652174
2015-05-04,169.0,-14.0,1.2,8.3,4.260869565217392
2015-05-05,150.0,-19.0,-3.2,7.6,0.8521739130434782
2015-05-06,138.0,-12.0,-1.8,8.7,1.7260869565217392
2015-05-07,129.0,-9.0,-2.7,13.0,3.0521739130434784
2015-05-08,112.0,-17.0,-1.6,15.0,5.1869565217391305
2015-05-09,95.0,-17.0,0.7,16.6,7.160869565217391
2015-05-10,70.0,-25.0,1.8,15.4,8.352173913043478
2015-05-11,43.0,-27.0,2.7,18.9,9.121739130434783
2015-05-12,8.0,-35.0,1.7,19.0,9.052173913043479
2015-05-13,0,-8.0,2.9,14.0,8.095652173913043
2015-05-14,0,0,2.4,16.3,8.265217391304349
2015-05-15,0,0,1.9,15.1,7.3
2015-05-16,0,0,2.2,11.3,6.291304347826087
2015-05-17,0,0,3.5,14.3,6.239130434782608
2015-05-18,0,0,1.0,15.6,7.165217391304347
2015-05-19,0,0,0.5,16.4,7.565217391304348
2015-05-20,0,0,1.6,18.7,8.943478260869565
2015-05-21,0,0,2.1,20.0,9.695652173913043
2015-05-22,0,0,5.2,19.1,11.008695652173913
2015-05-23,0,0,5.5,18.1,11.18695652173913
2015-05-24,0,0,3.1,14.0,8.278260869565218
2015-05-25,0,0,5.3,14.2,8.117391304347827
2015-05-26,0,0,2.8,19.0,9.28695652173913
2015-05-27,0,0,5.2,20.5,12.443478260869565
2015-05-28,0,0,5.7,18.1,12.434782608695652
2015-05-29,0,0,6.6,17.1,11.430434782608696
2015-05-30,0,0,2.7,15.0,9.317391304347826
2015-05-31,0,0,0.1,17.3,8.317391304347826
2015-06-01,0,0,3.3,18.2,10.178260869565218
2015-06-02,0,0,7.6,15.2,10.591304347826087
2015-06-03,0,0,6.9,15.7,9.991304347826087
2015-06-04,0,0,5.9,16.5,10.495652173913044
2015-06-05,0,0,5.7,19.8,11.782608695652174
2015-06-06,0,0,5.0,21.8,12.843478260869565
2015-06-07,0,0,5.5,22.8,14.082608695652175
2015-06-08,0,0,10.3,21.1,16.321739130434782
2015-06-09,0,0,3.1,20.3,11.247826086956522
2015-06-10,0,0,3.9,19.4,11.256521739130434
2015-06-11,0,0,8.4,16.9,11.452173913043477
2015-06-12,0,0,1.8,13.6,7.308695652173913
2015-06-13,0,0,-1.0,14.8,6.891304347826087
2015-06-14,0,0,2.3,17.3,9.5
2015-06-15,0,0,2.3,20.2,10.295652173913043
2015-06-16,0,0,5.0,18.8,11.847826086956522
2015-06-17,0,0,6.3,15.4,10.61304347826087
2015-06-18,0,0,5.4,13.6,8.695652173913043
2015-06-19,0,0,3.1,10.9,6.291304347826087
2015-06-20,0,0,1.9,12.6,6.6521739130434785
2015-06-21,0,0,4.5,19.0,9.81304347826087
2015-06-22,0,0,4.9,19.2,11.556521739130435
2015-06-23,0,0,4.5,18.2,11.9
2015-06-24,0,0,7.1,17.2,11.452173913043477
2015-06-25,0,0,10.8,14.5,12.356521739130434
2015-06-26,0,0,3.6,22.5,12.378260869565217
2015-06-27,0,0,7.9,25.6,15.434782608695652
2015-06-28,0,0,7.1,27.1,16.52173913043478
2015-06-29,0,0,13.1,26.8,18.508695652173913
2015-06-30,0,0,10.3,21.2,15.039130434782608
2015-07-01,0,0,5.8,24.9,12.930434782608696
2015-07-02,0,0,7.7,26.0,15.8
2015-07-03,0,0,7.9,26.6,16.421739130434784
2015-07-04,0,0,5.6,25.4,14.682608695652174
2015-07-05,0,0,6.2,25.1,15.334782608695653
2015-07-06,0,0,6.7,24.7,15.07391304347826
2015-07-07,0,0,8.2,28.2,16.917391304347827
2015-07-08,0,0,10.4,27.1,19.108695652173914
2015-07-09,0,0,9.4,26.4,17.982608695652175
2015-07-10,0,0,10.7,24.5,17.72608695652174
2015-07-11,0,0,11.5,20.7,14.504347826086956
2015-07-12,0,0,8.4,17.7,11.48695652173913
2015-07-13,0,0,7.4,15.9,11.41304347826087
2015-07-14,0,0,3.1,17.4,9.939130434782609
2015-07-15,0,0,9.8,14.6,11.68695652173913
2015-07-16,0,0,1.0,17.4,7.8304347826086955
2015-07-17,0,0,3.7,20.1,10.617391304347827
2015-07-18,0,0,9.4,25.2,16.308695652173913
2015-07-19,0,0,8.8,25.9,17.243478260869566
2015-07-20,0,0,13.6,22.3,16.91304347826087
2015-07-21,0,0,6.3,16.4,11.756521739130434
2015-07-22,0,0,7.3,16.7,11.034782608695652
2015-07-23,0,0,5.9,16.3,10.491304347826087
2015-07-24,0,0,8.0,13.2,10.265217391304347
2015-07-25,0,0,5.7,12.3,7.91304347826087
2015-07-26,0,0,5.0,15.6,8.082608695652175
2015-07-27,0,0,2.2,17.0,7.960869565217391
2015-07-28,0,0,8.0,15.4,11.465217391304348
2015-07-29,0,0,9.6,17.7,13.31304347826087
2015-07-30,0,0,0.0,22.8,11.343478260869565
2015-07-31,0,0,7.8,23.3,14.582608695652175
2015-08-01,0,0,5.7,22.6,13.830434782608696
2015-08-02,0,0,6.5,23.6,13.7
2015-08-03,0,0,9.0,18.8,13.539130434782608
2015-08-04,0,0,2.7,17.4,9.482608695652173
2015-08-05,0,0,5.7,10.4,6.873913043478261
2015-08-06,0,0,4.6,16.5,9.065217391304348
2015-08-07,0,0,9.1,15.6,12.07391304347826
2015-08-08,0,0,8.2,14.3,11.234782608695653
2015-08-09,0,0,7.3,15.4,10.247826086956522
2015-08-10,0,0,4.3,20.0,10.704347826086957
2015-08-11,0,0,6.4,21.0,12.3
2015-08-12,0,0,5.8,24.2,13.469565217391304
2015-08-13,0,0,10.0,21.8,15.5
2015-08-14,0,0,6.3,23.3,13.647826086956522
2015-08-15,0,0,8.4,18.5,10.543478260869565
2015-08-16,0,0,3.8,18.1,9.134782608695652
2015-08-17,0,0,3.9,22.0,11.617391304347827
2015-08-18,0,0,6.6,25.2,13.143478260869566
2015-08-19,0,0,8.2,22.9,15.004347826086956
2015-08-20,0,0,4.7,19.1,12.334782608695653
2015-08-21,0,0,3.4,15.6,10.130434782608695
2015-08-22,0,0,3.7,18.2,10.61304347826087
2015-08-23,0,0,5.7,18.2,11.356521739130434
2015-08-24,0,0,5.8,16.8,10.695652173913043
2015-08-25,0,0,2.5,16.3,9.57391304347826
2015-08-26,0,0,2.2,21.8,10.021739130434783
2015-08-27,0,0,7.7,19.6,13.530434782608696
2015-08-28,0,0,9.0,15.5,12.052173913043479
2015-08-29,0,0,5.9,11.4,7.869565217391305
2015-08-30,0,0,2.9,7.6,5.143478260869565
2015-08-31,0,0,5.2,10.5,6.739130434782608
2015-09-01,0,0,3.7,7.0,5.434782608695652
2015-09-02,0,0,0.5,6.3,2.582608695652174
2015-09-03,0,0,0.2,5.0,1.9304347826086956
2015-09-04,0,0,0.6,7.3,2.2043478260869565
2015-09-05,0,0,-2.1,11.1,2.639130434782609
2015-09-06,0,0,0.8,13.2,5.743478260869566
2015-09-07,0,0,4.6,13.0,7.256521739130434
2015-09-08,0,0,5.8,12.7,8.052173913043479
2015-09-09,0,0,8.8,12.4,10.508695652173913
2015-09-10,0,0,2.4,22.1,9.382608695652173
2015-09-11,0,0,4.2,24.3,11.256521739130434
2015-09-12,0,0,3.6,21.6,11.039130434782608
2015-09-13,0,0,2.8,16.5,8.469565217391304
2015-09-14,0,0,-0.6,5.9,2.7695652173913046
2015-09-15,0,0,-2.3,10.3,2.4304347826086956
2015-09-16,0,0,0.4,7.9,3.0130434782608697
2015-09-17,0,0,4.3,10.5,6.086956521739131
2015-09-18,0,0,5.5,9.8,6.913043478260869
2015-09-19,0,0,6.8,10.8,8.669565217391304
2015-09-20,0,0,1.6,10.4,7.117391304347826
2015-09-21,0,0,-1.6,10.1,1.9043478260869564
2015-09-22,0,0,2.5,6.5,3.9347826086956523
2015-09-23,0,0,3.9,5.0,4.560869565217391
2015-09-24,0,0,3.1,5.1,3.739130434782609
2015-09-25,0,0,1.6,9.7,4.08695652173913
2015-09-26,0,0,-1.0,8.2,3.3043478260869565
2015-09-27,0,0,-2.0,12.4,2.869565217391304
2015-09-28,0,0,-1.2,17.0,4.608695652173913
2015-09-29,0,0,2.2,19.0,7.778260869565218
2015-09-30,0,0,4.9,19.0,9.921739130434782
2015-10-01,0,0,2.1,20.2,9.147826086956522
2015-10-02,0,0,5.6,14.6,9.017391304347827
2015-10-03,0,0,-1.7,9.7,3.3260869565217392
2015-10-04,0,0,-2.2,16.6,3.482608695652174
2015-10-05,0,0,0.6,16.2,5.482608695652174
2015-10-06,0,0,5.1,15.2,8.991304347826087
2015-10-07,0,0,0.0,10.6,8.321739130434782
2015-10-08,0,0,6.7,12.2,9.021739130434783
2015-10-09,0.0,0.0,8.9,13.6,10.830434782608696
2015-10-10,0,0.0,3.4,10.2,7.339130434782609
2015-10-11,0,0,2.5,7.1,4.278260869565218
2015-10-12,0,0,1.1,9.7,3.365217391304348
2015-10-13,0,0,-0.5,8.8,2.3434782608695652
2015-10-14,0,0,-3.1,10.8,1.791304347826087
2015-10-15,0,0,-2.0,12.0,2.0782608695652174
2015-10-16,0,0,1.4,18.8,6.782608695652174
2015-10-17,0.0,0.0,7.8,10.6,9.378260869565217
2015-10-18,0,0.0,3.9,13.1,7.1521739130434785
2015-10-19,0,0,4.3,8.2,6.156521739130435
2015-10-20,0,0,-0.5,10.5,3.465217391304348
2015-10-21,0,0,2.9,9.3,6.6
2015-10-22,0,0,1.5,4.8,3.026086956521739
2015-10-23,0,0,2.1,7.0,4.256521739130434
2015-10-24,0,0,-3.8,6.7,0.11304347826086954
2015-10-25,0,0,-2.6,1.7,-1.2130434782608697
2015-10-26,0,0,-2.6,10.2,0.5043478260869565
2015-10-27,0,0,-1.9,7.2,1.4565217391304348
2015-10-28,0,0,-1.0,6.9,4.217391304347826
2015-10-29,0,0,2.8,6.2,4.552173913043478
2015-10-30,3.0,3.0,0.4,4.3,2.4608695652173913
2015-10-31,0.0,-3.0,0.1,3.2,1.8130434782608695
2015-11-01,6.0,6.0,-2.1,1.6,-0.2608695652173913
2015-11-02,3.0,-3.0,-6.9,-1.3,-3.9782608695652173
2015-11-03,3.0,0.0,-7.0,-1.7,-5.104347826086957
2015-11-04,5.0,2.0,-5.1,1.3,-2.3521739130434782
2015-11-05,4.0,-1.0,-6.7,0.3,-2.617391304347826
2015-11-06,6.0,2.0,-4.0,4.6,0.03043478260869562
2015-11-07,6.0,0.0,1.3,4.9,2.526086956521739
2015-11-08,2.0,-4.0,-2.6,0.3,-1.7739130434782608
2015-11-09,0.0,-2.0,-4.7,-2.5,-3.217391304347826
2015-11-10,0,0.0,-7.6,0.8,-3.3217391304347825
2015-11-11,9.0,9.0,-3.6,-1.3,-2.621739130434783
2015-11-12,12.0,3.0,-3.3,-0.5,-2.4608695652173913
2015-11-13,39.0,27.0,-1.9,1.7,-0.26521739130434785
2015-11-14,47.0,8.0,-5.1,-1.8,-3.1782608695652175
2015-11-15,48.0,1.0,-7.6,-4.5,-6.534782608695652
2015-11-16,51.0,3.0,-11.9,-2.4,-7.569565217391304
2015-11-17,70.0,19.0,-3.2,0.5,-1.0434782608695652
2015-11-18,77.0,7.0,-8.7,-4.1,-5.843478260869565
2015-11-19,76.0,-1.0,-12.6,-6.4,-8.92608695652174
2015-11-20,73.0,-3.0,-14.6,-4.7,-11.595652173913043
2015-11-21,77.0,4.0,-5.7,1.0,-3.5739130434782607
2015-11-22,79.0,2.0,-1.8,3.3,0.3217391304347826
2015-11-23,82.0,3.0,-5.5,0.2,-2.1739130434782608
2015-11-24,86.0,4.0,-12.4,-6.2,-9.826086956521738
2015-11-25,82.0,-4.0,-17.1,-6.8,-14.082608695652175
2015-11-26,83.0,1.0,-11.2,-4.1,-9.195652173913043
2015-11-27,84.0,1.0,-10.6,-4.4,-8.391304347826088
2015-11-28,84.0,0.0,-9.1,-2.6,-7.147826086956521
2015-11-29,85.0,1.0,-8.0,-1.5,-5.960869565217391
2015-11-30,86.0,1.0,-8.0,-1.2,-5.639130434782609
2015-12-01,91.0,5.0,-4.5,2.8,0.46956521739130436
2015-12-02,99.0,8.0,-1.3,1.7,0.3
2015-12-03,114.0,15.0,0.0,2.1,0.6391304347826087
2015-12-04,121.0,7.0,-1.8,1.3,-0.817391304347826
2015-12-05,127.0,6.0,-1.6,-0.4,-1.0
2015-12-06,148.0,21.0,-0.7,1.1,-0.10434782608695652
2015-12-07,177.0,29.0,0.0,2.4,0.7739130434782608
2015-12-08,197.0,20.0,-0.9,1.6,0.591304347826087
2015-12-09,214.0,17.0,-2.3,0.6,-0.9043478260869565
2015-12-10,218.0,4.0,-5.8,-1.5,-3.9869565217391303
2015-12-11,218.0,0.0,-5.0,-0.7,-2.8086956521739133
2015-12-12,219.0,1.0,-4.5,-1.6,-3.1
2015-12-13,228.0,9.0,-6.1,-2.8,-4.6521739130434785
2015-12-14,228.0,0.0,-8.4,-4.4,-5.613043478260869
2015-12-15,231.0,3.0,-9.7,-0.6,-3.869565217391304
2015-12-16,230.0,-1.0,-15.2,-4.6,-10.204347826086956
2015-12-17,233.0,3.0,-11.1,-1.3,-6.908695652173913
2015-12-18,244.0,11.0,-10.3,-2.1,-6.495652173913044
2015-12-19,247.0,3.0,-6.8,-2.5,-5.008695652173913
2015-12-20,264.0,17.0,-4.3,-2.4,-3.1826086956521737
2015-12-21,264.0,0.0,-9.2,-3.5,-5.573913043478261
2015-12-22,263.0,-1.0,-13.1,-6.0,-9.326086956521738
2015-12-23,265.0,2.0,-11.4,-6.6,-8.965217391304348
2015-12-24,264.0,-1.0,-15.3,-8.8,-11.61304347826087
2015-12-25,260.0,-4.0,-18.0,-10.8,-13.743478260869566
2015-12-26,262.0,2.0,-16.8,-3.4,-9.082608695652175
2015-12-27,274.0,12.0,-4.2,-1.3,-3.308695652173913
2015-12-28,269.0,-5.0,-13.1,-4.2,-9.217391304347826
2015-12-29,268.0,-1.0,-19.2,-7.8,-15.043478260869565
2015-12-30,265.0,-3.0,-18.8,-11.6,-16.73913043478261
2015-12-31,265.0,0.0,-15.6,-4.7,-12.591304347826087
2016-01-01,268.0,3.0,-9.3,-3.5,-7.421739130434783
2016-01-02,269.0,1.0,-12.3,-6.3,-9.182608695652174
2016-01-03,269.0,0.0,-15.5,-10.4,-13.17391304347826
2016-01-04,267.0,-2.0,-20.0,-8.7,-16.482608695652175
2016-01-05,278.0,11.0,-15.6,-9.1,-11.217391304347826
2016-01-06,274.0,-4.0,-11.7,-3.8,-9.530434782608696
2016-01-07,266.0,-8.0,-15.6,-3.7,-11.769565217391305
2016-01-08,268.0,2.0,-13.0,-5.0,-9.71304347826087
2016-01-09,268.0,0.0,-12.0,-5.9,-9.160869565217391
2016-01-10,268.0,0.0,-12.5,0.2,-7.1173913043478265
2016-01-11,274.0,6.0,-7.3,1.2,-3.082608695652174
2016-01-12,278.0,4.0,-0.1,2.4,0.7652173913043478
2016-01-13,290.0,12.0,-2.5,0.8,-0.48695652173913045
2016-01-14,284.0,-6.0,-4.7,0.1,-2.743478260869565
2016-01-15,285.0,1.0,-14.7,-2.5,-9.108695652173912
2016-01-16,298.0,13.0,-5.4,1.3,-1.7782608695652173
2016-01-17,301.0,3.0,-1.0,0.8,0.21739130434782608
2016-01-18,300.0,-1.0,-2.3,0.5,-1.0695652173913044
2016-01-19,305.0,5.0,-5.2,0.0,-2.0869565217391304
2016-01-20,298.0,-7.0,-11.5,-0.2,-6.839130434782609
2016-01-21,312.0,14.0,-2.3,1.4,-0.41304347826086957
2016-01-22,338.0,26.0,-1.5,1.8,0.08695652173913043
2016-01-23,340.0,2.0,-5.6,0.3,-2.3260869565217392
2016-01-24,337.0,-3.0,-11.2,-1.6,-7.8
2016-01-25,338.0,1.0,-7.3,2.5,-2.8130434782608695
2016-01-26,348.0,10.0,0.1,3.5,1.2695652173913043
2016-01-27,360.0,12.0,-1.4,5.5,2.1913043478260867
2016-01-28,382.0,22.0,-1.7,1.6,0.4956521739130435
2016-01-29,388.0,6.0,-4.1,-0.6,-2.126086956521739
2016-01-30,389.0,1.0,-4.6,-2.0,-3.3869565217391306
2016-01-31,390.0,1.0,-9.6,-0.9,-4.9913043478260875
2016-02-01,393.0,3.0,-11.7,-4.8,-9.469565217391304
2016-02-02,395.0,2.0,-12.8,-0.6,-9.360869565217392
2016-02-03,399.0,4.0,-9.1,0.1,-4.71304347826087
2016-02-04,398.0,-1.0,-2.1,0.0,-1.3
2016-02-05,407.0,9.0,0.0,2.0,0.3782608695652174
2016-02-06,413.0,6.0,-4.7,0.1,-2.6999999999999997
2016-02-07,414.0,1.0,-6.9,2.5,-3.0217391304347827
2016-02-08,412.0,-2.0,0.1,9.6,5.839130434782609
2016-02-09,416.0,4.0,-0.9,14.3,4.321739130434783
2016-02-10,419.0,3.0,1.8,7.6,4.591304347826087
2016-02-11,413.0,-6.0,-3.2,4.0,0.11304347826086956
2016-02-12,427.0,14.0,0.0,3.8,1.891304347826087
2016-02-13,428.0,1.0,-2.3,0.1,-0.8913043478260869
2016-02-14,440.0,12.0,-1.7,3.5,0.7739130434782608
2016-02-15,439.0,-1.0,-1.5,2.5,0.8
2016-02-16,447.0,8.0,-1.8,0.4,-0.7086956521739131
2016-02-17,457.0,10.0,-3.7,2.5,-1.5739130434782609
2016-02-18,463.0,6.0,0.1,3.0,1.1217391304347826
2016-02-19,455.0,-8.0,-1.7,3.1,0.06086956521739132
2016-02-20,443.0,-12.0,-4.0,0.8,-1.7304347826086957
2016-02-21,459.0,16.0,-7.6,2.3,-3.1565217391304348
2016-02-22,453.0,-6.0,-8.4,1.2,-2.591304347826087
2016-02-23,461.0,8.0,-13.1,4.3,-6.391304347826087
2016-02-24,467.0,6.0,-4.6,7.1,0.39565217391304347
2016-02-25,470.0,3.0,-1.2,8.4,1.991304347826087
2016-02-26,479.0,9.0,-1.2,5.1,3.426086956521739
2016-02-27,468.0,-11.0,-4.8,7.2,0.32608695652173914
2016-02-28,478.0,10.0,0.0,2.5,0.717391304347826
2016-02-29,458.0,-20.0,-3.2,3.2,-0.9304347826086956
2016-03-01,478.0,20.0,-4.7,-2.0,-3.3434782608695652
2016-03-02,476.0,-2.0,-4.1,4.3,-0.24782608695652178
2016-03-03,481.0,5.0,-1.1,3.1,0.3739130434782609
2016-03-04,500.0,19.0,-0.5,1.5,0.05217391304347825
2016-03-05,521.0,21.0,-0.9,2.6,0.6260869565217392
2016-03-06,529.0,8.0,-3.1,2.1,-0.5956521739130435
2016-03-07,517.0,-12.0,-2.7,6.1,-0.16956521739130442
2016-03-08,517.0,0.0,-3.6,2.9,-1.6043478260869566
2016-03-09,522.0,5.0,-3.8,5.7,-1.117391304347826
2016-03-10,560.0,38.0,-3.4,0.8,-1.0
2016-03-11,555.0,-5.0,-4.3,3.7,-1.2782608695652173
2016-03-12,571.0,16.0,-2.7,0.6,-1.1043478260869566
2016-03-13,573.0,2.0,-5.4,8.5,-1.691304347826087
2016-03-14,566.0,-7.0,-4.2,2.1,-2.0739130434782607
2016-03-15,561.0,-5.0,-3.5,2.4,-1.9521739130434783
2016-03-16,559.0,-2.0,-9.1,2.6,-4.439130434782609
2016-03-17,559.0,0.0,-13.4,5.0,-5.678260869565218
2016-03-18,570.0,11.0,-12.6,8.4,-5.517391304347826
2016-03-19,578.0,8.0,-3.3,5.6,1.4478260869565218
2016-03-20,586.0,8.0,0.5,8.3,3.765217391304348
2016-03-21,584.0,-2.0,-1.9,6.7,2.1782608695652175
2016-03-22,571.0,-13.0,-2.4,8.4,1.391304347826087
2016-03-23,574.0,3.0,-0.3,3.0,0.8913043478260869
2016-03-24,579.0,5.0,-2.6,3.3,-0.17391304347826092
2016-03-25,572.0,-7.0,-8.2,5.4,-1.408695652173913
2016-03-26,582.0,10.0,-2.2,6.4,0.5565217391304348
2016-03-27,590.0,8.0,-2.5,2.7,-0.09130434782608696
2016-03-28,577.0,-13.0,-5.6,5.9,-1.7652173913043478
2016-03-29,581.0,4.0,-3.8,15.9,1.7260869565217392
2016-03-30,590.0,9.0,-2.0,17.2,4.473913043478261
2016-03-31,593.0,3.0,-2.0,16.9,4.869565217391305
2016-04-01,593.0,0.0,-1.0,15.5,5.130434782608695
2016-04-02,599.0,6.0,3.6,10.9,6.6695652173913045
2016-04-03,594.0,-5.0,1.7,11.1,4.969565217391304
2016-04-04,592.0,-2.0,0.1,5.0,2.5782608695652174
2016-04-05,581.0,-11.0,0.4,4.4,1.626086956521739
2016-04-06,582.0,1.0,1.6,11.0,4.804347826086957
2016-04-07,577.0,-5.0,-2.6,19.3,5.326086956521739
2016-04-08,588.0,11.0,5.3,14.2,9.947826086956521
2016-04-09,577.0,-11.0,-3.7,12.7,2.878260869565217
2016-04-10,577.0,0.0,-2.7,13.5,3.208695652173913
2016-04-11,573.0,-4.0,1.3,10.7,4.956521739130435
2016-04-12,577.0,4.0,0.5,5.7,2.2043478260869565
2016-04-13,575.0,-2.0,-2.4,4.0,-0.10869565217391304
2016-04-14,579.0,4.0,-5.1,10.0,0.3913043478260869
2016-04-15,570.0,-9.0,-1.6,6.6,2.482608695652174
2016-04-16,568.0,-2.0,1.1,5.7,2.8391304347826085
2016-04-17,563.0,-5.0,3.2,13.3,6.234782608695652
2016-04-18,556.0,-7.0,3.0,17.8,9.139130434782608
2016-04-19,542.0,-14.0,1.8,18.7,8.71304347826087
2016-04-20,528.0,-14.0,0.5,20.1,8.304347826086957
2016-04-21,521.0,-7.0,1.4,13.1,6.978260869565218
2016-04-22,503.0,-18.0,1.5,11.3,5.7
2016-04-23,479.0,-24.0,3.4,10.1,5.752173913043478
2016-04-24,452.0,-27.0,1.6,8.1,3.773913043478261
2016-04-25,429.0,-23.0,-1.4,7.8,1.817391304347826
2016-04-26,425.0,-4.0,-1.9,6.3,1.9652173913043478
2016-04-27,418.0,-7.0,-0.4,11.4,3.252173913043478
2016-04-28,409.0,-9.0,-1.7,10.9,3.8956521739130436
2016-04-29,387.0,-22.0,-1.1,12.7,4.613043478260869
2016-04-30,372.0,-15.0,-3.0,12.9,3.8347826086956522
2016-05-01,355.0,-17.0,0.4,18.4,7.430434782608696
2016-05-02,333.0,-22.0,3.8,17.9,9.704347826086956
2016-05-03,308.0,-25.0,5.6,11.9,7.517391304347826
2016-05-04,281.0,-27.0,0.2,10.8,5.0
2016-05-05,272.0,-9.0,-3.0,13.9,2.865217391304348
2016-05-06,263.0,-9.0,-1.4,21.0,6.543478260869565
2016-05-07,248.0,-15.0,4.3,18.4,10.57391304347826
2016-05-08,204.0,-44.0,-0.4,10.0,5.6869565217391305
2016-05-09,186.0,-18.0,-1.2,12.6,5.121739130434783
2016-05-10,163.0,-23.0,-1.2,14.4,5.98695652173913
2016-05-11,139.0,-24.0,0.9,12.8,8.408695652173913
2016-05-12,112.0,-27.0,1.2,9.9,3.734782608695652
2016-05-13,96.0,-16.0,1.1,15.2,6.0
2016-05-14,69.0,-27.0,2.1,20.2,9.1
2016-05-15,34.0,-35.0,2.6,18.9,10.643478260869564
2016-05-16,8.0,-26.0,7.5,13.9,10.395652173913044
2016-05-17,3.0,-5.0,6.6,16.1,9.621739130434783
2016-05-18,0,-3.0,4.7,12.0,8.017391304347827
2016-05-19,0,0,0.3,6.0,2.0304347826086957
2016-05-20,0,0,-0.8,4.9,1.1391304347826088
2016-05-21,0,0,0.3,12.0,3.4608695652173913
2016-05-22,0,0,1.2,11.4,6.756521739130434
2016-05-23,0,0,3.8,13.9,7.408695652173913
2016-05-24,0,0,4.2,13.5,8.356521739130434
2016-05-25,0,0,4.6,13.1,8.68695652173913
2016-05-26,0,0,4.6,10.4,7.434782608695652
2016-05-27,0,0,0.5,9.0,4.1347826086956525
2016-05-28,0,0,0.9,6.4,3.091304347826087
2016-05-29,0,0,-0.4,11.3,4.073913043478261
2016-05-30,0,0,0.7,12.7,6.043478260869565
2016-05-31,0,0,2.7,15.7,8.417391304347825
2016-06-01,0,0,6.6,12.1,8.81304347826087
2016-06-02,0,0,4.9,10.3,6.826086956521739
2016-06-03,0,0,5.0,14.1,8.030434782608696
2016-06-04,0,0,4.1,21.4,11.452173913043477
2016-06-05,0,0,4.6,24.1,12.960869565217392
2016-06-06,0.0,0.0,9.1,21.7,15.504347826086956
2016-06-07,0,0.0,5.2,20.5,12.78695652173913
2016-06-08,0,0,5.9,17.1,10.869565217391305
2016-06-09,0,0,3.1,11.5,6.613043478260869
2016-06-10,0,0,1.9,11.2,6.2
2016-06-11,0,0,2.8,10.1,5.782608695652174
2016-06-12,0,0,4.6,11.1,6.782608695652174
2016-06-13,0,0,3.1,10.0,6.004347826086956
2016-06-14,0,0,0.4,8.1,3.7956521739130435
2016-06-15,0,0,0.9,9.3,4.008695652173913
2016-06-16,0,0,3.1,7.1,4.808695652173913
2016-06-17,0,0,3.0,13.4,6.130434782608695
2016-06-18,0,0,0.8,15.7,8.269565217391305
2016-06-19,0,0,4.8,14.6,9.1
